Timestamp,AssetPrice,FactorValue,Position,Volatility,CumReturn,Drawdown
2025-02-25,2238.96875,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.00039629726508816354,0.0
2025-02-26,2175.9658203125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.0007924374786539845,-0.00039629726508816354
2025-02-27,2193.3974609375,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.0011884207029365657,-0.0007924374786539845
2025-02-28,2060.169921875,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.0015842470001503628,-0.0011884207029365657
2025-03-03,2074.3642578125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.001979916432485185,-0.0015842470001503628
2025-03-04,1975.2530517578125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.0023754290621060825,-0.001979916432485185
2025-03-05,1991.4395751953125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.002770784951153571,-0.0023754290621060825
2025-03-06,2038.5048828125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.003165984161743407,-0.002770784951153571
2025-03-07,1980.4825439453125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.003561026755966923,-0.003165984161743407
2025-03-10,2008.8712158203125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.003955912795890804,-0.003561026755966923
2025-03-11,1953.5880126953125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.004350642343556976,-0.003955912795890804
2025-03-12,1937.6505126953125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.004745215460983054,-0.004350642343556976
2025-03-13,1931.4249267578125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.005139632210161782,-0.004745215460983054
2025-03-14,1951.3468017578125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.0055338926530614785,-0.005139632210161782
2025-03-17,1986.9571533203125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.005927996851625927,-0.0055338926530614785
2025-03-18,1983.2218017578125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.006321944867774376,-0.005927996851625927
2025-03-19,1944.1251220703125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.006715736763401425,-0.006321944867774376
2025-03-21,1982.2257080078125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.007109372600377251,-0.006715736763401425
2025-03-24,2041.7421875,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.007502852440547381,-0.007109372600377251
2025-03-25,2050.208984375,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.00789617634573303,-0.007502852440547381
2025-03-26,2079.095703125,0.48751121383295976,0.1625037379443199,0.38973173233700575,-0.008289344377730767,-0.00789617634573303
2025-03-27,1997.6650390625,0.48751121383295976,0.1625037379443199,0.40082123346188475,-0.008682356598312624,-0.008289344377730767
2025-03-28,1977.6884765625,0.48751121383295976,0.1625037379443199,0.3987818928915617,-0.009075213069226318,-0.008682356598312624
2025-03-31,1867.5672607421875,0.48751121383295976,0.1625037379443199,0.3896805718778608,-0.009467913852195031,-0.009075213069226318
2025-04-01,1871.0631103515625,0.48751121383295976,0.1625037379443199,0.38812131053688975,-0.009860459008917521,-0.009467913852195031
2025-04-02,1864.0712890625,0.48751121383295976,0.1625037379443199,0.3534576782984551,-0.010252848601067899,-0.009860459008917521
2025-04-03,1790.9068603515625,0.48751121383295976,0.1625037379443199,0.3736865614709267,-0.01064508269029607,-0.010252848601067899
2025-04-04,1662.057373046875,0.48751121383295976,0.1625037379443199,0.4267157949507979,-0.011037161338227408,-0.01064508269029607
2025-04-07,1457.0469970703125,0.48751121383295976,0.1625037379443199,0.5852226927964403,-0.011429084606462858,-0.011037161338227408
2025-04-08,1633.5906982421875,0.48751121383295976,0.1625037379443199,0.7537500031779837,-0.011820852556579053,-0.011429084606462858
2025-04-09,1515.7283935546875,0.48751121383295976,0.1625037379443199,0.7841649251054609,-0.01221246525012798,-0.011820852556579053
2025-04-10,1690.524169921875,0.48751121383295976,0.1625037379443199,0.9043095021383565,-0.01260392274863753,-0.01221246525012798
2025-04-11,1675.7913818359375,0.48751121383295976,0.1625037379443199,0.9043547914230534,-0.012995225113611064,-0.01260392274863753
2025-04-14,1713.9967041015625,0.48751121383295976,0.1625037379443199,0.9083344858751685,-0.013386372406527514,-0.012995225113611064
2025-04-15,1726.232421875,0.48751121383295976,0.1625037379443199,0.9054279109655511,-0.013777364688841498,-0.013386372406527514
2025-04-16,1682.533447265625,0.48751121383295976,0.1625037379443199,0.9080125301749238,-0.014168202021983323,-0.013777364688841498
2025-04-17,1701.2615966796875,0.48751121383295976,0.1625037379443199,0.9087244619844086,-0.014558884467358979,-0.014168202021983323
2025-04-18,1700.512451171875,0.48751121383295976,0.1625037379443199,0.9042737387136345,-0.014949412086350033,-0.014558884467358979
2025-04-21,1660.808837890625,0.48751121383295976,0.1625037379443199,0.8957983372881159,-0.015339784940313739,-0.014949412086350033
2025-04-22,1662.8065185546875,0.48751121383295976,0.1625037379443199,0.8952960483703352,-0.015730003090583033,-0.015339784940313739
2025-04-23,1698.7645263671875,0.48751121383295976,0.1625037379443199,0.898259109665561,-0.016120066598466543,-0.015730003090583033
2025-04-24,1752.951171875,0.48751121383295976,0.1625037379443199,0.9015385723204817,-0.016509975525248688,-0.016120066598466543
2025-04-25,1803.6419677734375,0.48751121383295976,0.1625037379443199,0.9092206268374834,-0.016899729932189578,-0.016509975525248688
2025-04-28,1790.4073486328125,0.48751121383295976,0.1625037379443199,0.8880466097694234,-0.017289329880524895,-0.016899729932189578
2025-04-30,1788.9091796875,0.48751121383295976,0.1625037379443199,0.8879976157741934,-0.01767877543146623,-0.017289329880524895
2025-05-01,1826.6151123046875,0.48751121383295976,0.1625037379443199,0.8912573440873608,-0.018068066646200753,-0.01767877543146623
2025-05-02,1849.0888671875,0.48751121383295976,0.1625037379443199,0.8794865803473908,-0.018457203585891646,-0.018068066646200753
2025-05-07,1851.5859375,0.48751121383295976,0.1625037379443199,0.8338824612131394,-0.01884618631167756,-0.018457203585891646
2025-05-08,1807.3875732421875,0.48751121383295976,0.1625037379443199,0.6905244646633679,-0.019235014884673052,-0.01884618631167756
2025-05-09,1852.584716796875,0.48751121383295976,0.1625037379443199,0.5604480241167358,-0.019623689365968477,-0.019235014884673052
2025-05-12,1874.55908203125,0.48751121383295976,0.1625037379443199,0.4763364483180132,-0.02001220981662999,-0.019623689365968477
2025-05-13,1897.7818603515625,0.48751121383295976,0.1625037379443199,0.27530914868482126,-0.020400576297699424,-0.02001220981662999
2025-05-14,1971.695556640625,0.48751121383295976,0.1625037379443199,0.2930664328998785,-0.02078878887019464,-0.020400576297699424
2025-05-15,1950.7200927734375,0.48751121383295976,0.1625037379443199,0.2951908104545502,-0.021176847595109072,-0.02078878887019464
2025-05-16,1929.9942626953125,0.48751121383295976,0.1625037379443199,0.30147069934986404,-0.021564752533412057,-0.021176847595109072
2025-05-19,1892.5380859375,0.48751121383295976,0.1625037379443199,0.2940309060421031,-0.021952503746048957,-0.021564752533412057
2025-05-20,1897.5322265625,0.48751121383295976,0.1625037379443199,0.2936334378739775,-0.022340101293940706,-0.021952503746048957
2025-05-21,1884.2977294921875,0.48751121383295976,0.1625037379443199,0.2963304257552774,-0.02272754523798426,-0.022340101293940706
2025-05-22,1863.3221435546875,0.48751121383295976,0.1625037379443199,0.2835590682837315,-0.023114835639052478,-0.02272754523798426
2025-05-23,1863.8216552734375,0.48751121383295976,0.1625037379443199,0.28378462763620316,-0.02350197255799391,-0.023114835639052478
2025-05-26,1905.5228271484375,0.48751121383295976,0.1625037379443199,0.2843480240558395,-0.023888956055633126,-0.02350197255799391
2025-05-27,1947.9732666015625,0.48751121383295976,0.1625037379443199,0.27456934152386353,-0.0242757861927706,-0.023888956055633126
2025-05-28,1950.2205810546875,0.48751121383295976,0.1625037379443199,0.2603892958104045,-0.024662463030182713,-0.0242757861927706
2025-05-29,1977.1890869140625,0.48751121383295976,0.1625037379443199,0.25895674291606596,-0.02504898662862165,-0.024662463030182713
2025-05-30,1901.27783203125,0.48751121383295976,0.1625037379443199,0.3012392608162607,-0.02543535704881561,-0.02504898662862165
2025-06-02,1836.6033935546875,0.48751121383295976,0.1625037379443199,0.32077275381713083,-0.025821574351468812,-0.02543535704881561
2025-06-03,1842.0970458984375,0.48751121383295976,0.1625037379443199,0.31790560649685895,-0.026207638597261274,-0.025821574351468812
2025-06-04,1861.823974609375,0.48751121383295976,0.1625037379443199,0.32015993426849854,-0.02659354984684892,-0.026207638597261274
2025-06-05,1843.0958251953125,0.48751121383295976,0.1625037379443199,0.30982018409914136,-0.026979308160863802,-0.02659354984684892
2025-06-06,1838.60107421875,0.4872476347498353,0.1624158782499451,0.29684733823248033,-0.027364913599913887,-0.026979308160863802
2025-06-09,1930.2440185546875,2.6350732737379103,0.8783577579126368,0.3441810518565699,-0.019491012757790083,-0.019102285676272368
2025-06-10,1974.9417724609375,3.348877993277964,1.0,0.35068275048592373,0.0004522634864725372,0.0
